Step	Loss	Loss per Cell	 Change 
2166	949158016.0	124708.71317829458	30.490605702259927
2167	948953344.0	124681.82157403757	26.891604257005383
2168	948762240.0	124656.71265273946	25.10892129811691
2169	948547456.0	124628.49244514518	28.22020759427687
2170	948323008.0	124599.0024963868	29.48994875837525
2171	948065024.0	124565.10629352253	33.89620286427089
2172	947892032.0	124542.37708579688	22.729207725657034
2173	947638272.0	124509.03586913677	33.34121666010469
2174	947456256.0	124485.12100906583	23.914860070944997
2175	947188992.0	124450.00551832873	35.11549073709466
2176	947029696.0	124429.07581132572	20.92970700301521
2177	946760576.0	124393.71646301406	35.359348311656504
2178	946572096.0	124368.95230587308	24.76415714097675
2179	946344256.0	124339.01668637498	29.93561949810828
2180	946168576.0	124315.9343056103	23.082380764681147
2181	945894400.0	124279.91065563001	36.02364998028497
2182	945675264.0	124251.1186440678	28.792011562210973
2183	945491392.0	124226.95992642228	24.158717645521392
2184	945278464.0	124198.98357640258	27.976350019700476
2185	945047168.0	124168.59387728288	30.38969911969616
2186	944826112.0	124139.54959926422	29.04427801865677
2187	944642048.0	124115.36565497307	24.183944291158696
2188	944413696.0	124085.36276441992	30.00289055315079
2189	944171840.0	124053.58559978977	31.77716463014076
2190	943951808.0	124024.67586388123	28.909735908542643
2191	943756672.0	123999.03718302457	25.638680856660358
2192	943521472.0	123968.1345421101	30.902640914471704
2193	943287168.0	123937.34962554197	30.78491656812548
2194	943111424.0	123914.25883589541	23.0907896465651
2195	942928832.0	123890.26829588754	23.99054000787146
2196	942714048.0	123862.04808829326	28.22020759427687
2197	942475136.0	123830.65773222967	31.39035606359539
2198	942213696.0	123796.30744974379	34.35028248587332
2199	942040320.0	123773.52778872685	22.779661016946193
2200	941844800.0	123747.8386545789	25.689134147949517
2201	941616448.0	123717.83576402575	30.00289055315079
2202	941381760.0	123687.00039416635	30.83536985940009
2203	941186304.0	123661.31966890028	25.680725266065565
2204	940987968.0	123635.26054394955	26.059124950726982
2205	940751936.0	123604.24858757062	31.011956378933974
2206	940512448.0	123572.7825515701	31.466036000521854
2207	940335744.0	123549.56562869532	23.21692287478072
2208	940108544.0	123519.71409801603	29.851530679283314
2209	939913344.0	123494.06700827749	25.64708973854431
2210	939705088.0	123466.70450663513	27.362501642361167
2211	939484288.0	123437.693864144	29.01064249112096
2212	939303744.0	123413.97240835632	23.721455787686864
2213	939052608.0	123380.97595585337	32.99645250294998
2214	938820352.0	123350.46012350546	30.515832347911783
2215	938619456.0	123324.06464327946	26.395480225997744
2216	938411328.0	123296.71895940087	27.345683878593263
2217	938178368.0	123266.11062935225	30.6083300486207
2218	938004736.0	123243.29733280778	22.81329654446745
2219	937805440.0	123217.11207462882	26.185258178957156
2220	937591936.0	123189.06004467218	28.05202995664149
2221	937341632.0	123156.17290763369	32.88713703848771
2222	937114624.0	123126.34660360005	29.82630403364601
2223	936881728.0	123095.74668243332	30.599921166722197
2224	936687808.0	123070.26777033242	25.47891210090893
2225	936529152.0	123049.42215214821	20.845618184204795
2226	936274880.0	123016.01366443306	33.4084877151472
2227	936071104.0	122989.2397845224	26.77387991065916
2228	935870848.0	122962.92839311523	26.311391407172778
2229	935650624.0	122933.99343056104	28.9349625541945
2230	935473280.0	122910.69241886743	23.301011693605687
2231	935185856.0	122872.92813033766	37.76428852976824
2232	935000832.0	122848.61805281829	24.310077519374317
2233	934812928.0	122823.92957561424	24.688477204050287
2234	934601088.0	122796.09617658652	27.83339902771695
2235	934364288.0	122764.98331362502	31.11286296149774
2236	934197248.0	122743.03613191434	21.947181710682344
2237	933972800.0	122713.54618315595	29.4899487583898
2238	933766912.0	122686.49481014321	27.05137301274226
2239	933535360.0	122656.07147549599	30.423334647217416
2240	933343808.0	122630.9036920247	25.167783471290022
2241	933108096.0	122599.93378005519	30.969911969514214
2242	932920448.0	122575.27893837866	24.65484167652903
2243	932719616.0	122548.89186703456	26.38707134409924
2244	932496576.0	122519.58691367757	29.304953356986516
2245	932266944.0	122489.4158454868	30.17106819077162
2246	932092800.0	122466.53527788726	22.880567599539063
2247	931903808.0	122441.70384969124	24.83142819601926
2248	931667584.0	122410.66666666667	31.037183024571277
2249	931436672.0	122380.32742083826	30.339245828407
2250	931260480.0	122357.17776901853	23.14965181973821
2251	931053312.0	122329.95821836815	27.21955065037764
2252	930829120.0	122300.5019051373	29.456313230853993
2253	930629376.0	122274.25778478518	26.244120352115715
2254	930391872.0	122243.05242412299	31.205360662192106
2255	930207104.0	122218.77598213112	24.276441991867614
2256	929992896.0	122190.63145447378	28.144527657335857
2257	929806400.0	122166.12797267114	24.503481802647002
2258	929592576.0	122138.03389830509	28.094074366046698
2259	929357632.0	122107.16489291814	30.869005386950448
2260	929133504.0	122077.71698856917	29.44790434897004
2261	928955136.0	122054.28143476546	23.43555380370526
2262	928729792.0	122024.67376166076	29.60767310470692
2263	928548032.0	122000.79253711733	23.88122454342374
2264	928319872.0	121970.81487320983	29.977663907498936
2265	928099200.0	121941.82104848247	28.99382472736761
2266	927877056.0	121912.63381947181	29.187229010654846
2267	927687168.0	121887.68466692945	24.949152542365482
2268	927476800.0	121860.044672185	27.639994744444266
2269	927290432.0	121835.55800814611	24.48666403889365
2270	927100544.0	121810.60885560373	24.949152542380034
2271	926885632.0	121782.3718302457	28.237025358030223
2272	926650432.0	121751.46918933123	30.902640914471704
2273	926445120.0	121724.49349625543	26.975693075801246
2274	926243584.0	121698.01392721062	26.47956904480816
2275	926041152.0	121671.41663381948	26.59729339113983
2276	925828032.0	121643.41505715412	28.00157666535233
2277	925587200.0	121611.77243463408	31.642622520041186
2278	925396224.0	121586.68033109972	25.09210353436356
2279	925222080.0	121563.7997635002	22.88056759952451
2280	925006144.0	121535.42819603207	28.371567468129797
2281	924788864.0	121506.8800420444	28.54815398766368
2282	924577600.0	121479.12232295363	27.757719090775936
2283	924370432.0	121451.90277230325	27.21955065037764
2284	924172928.0	121425.95296281697	25.949809486279264
2285	923951936.0	121396.9170936802	29.035869136772817
2286	923774912.0	121373.65812639601	23.25896728418593
2287	923535808.0	121342.24254368676	31.415582709247246
2288	923349568.0	121317.77269741164	24.469846275125747
2289	923155200.0	121292.23492313757	25.537774274067488
2290	922945728.0	121264.71265273946	27.522270398112596
2291	922731072.0	121236.50926290895	28.203389830508968
2292	922524800.0	121209.40743660492	27.10182630403142
2293	922310336.0	121181.22927342005	28.178163184871664
2294	922136448.0	121158.38234134804	22.846932072003256
2295	921884160.0	121125.23452897122	33.147812376817456
2296	921703744.0	121101.5298909473	23.70463802391896
2297	921492096.0	121073.72171856524	27.808172382065095
2298	921308544.0	121049.60504532912	24.116673236116185
2299	921106880.0	121023.10865852056	26.49638680856151
2300	920908032.0	120996.98226251478	26.126396005784045
2301	920681664.0	120967.24004729996	29.742215214821044
2302	920465920.0	120938.89370647747	28.346340822492493
2303	920267200.0	120912.78412823545	26.10957824201614
2304	920047424.0	120883.90802785443	28.876100381021388
2305	919867584.0	120860.27906976744	23.628958086992498
2306	919683712.0	120836.12035212193	24.15871764550684
2307	919461376.0	120806.90789646564	29.21245565629215
2308	919226688.0	120776.07252660622	30.83536985941464
2309	919025280.0	120749.60977532518	26.462751281040255
2310	918827648.0	120723.64314807515	25.966627250032616
2311	918612544.0	120695.38089607148	28.262252003667527
2312	918430336.0	120671.44080935488	23.940086716596852
2313	918234752.0	120645.74326632505	25.69754302983347
2314	918050240.0	120621.50045986073	24.242806464317255
2315	917842880.0	120594.2556825647	27.244777296029497
2316	917608128.0	120563.41190382342	30.84377874128404
2317	917414912.0	120538.0254894232	25.386414400214562
2318	917220992.0	120512.5465773223	25.47891210090893
2319	917012672.0	120485.17566679805	27.37091052424512
2320	916791488.0	120456.11457101564	29.06109578241012
2321	916575168.0	120427.69255025621	28.422020759433508
2322	916448704.0	120411.0765996584	16.615950597813935
2323	916217344.0	120380.67849165681	30.398108001580113
2324	916029824.0	120356.04046774405	24.638023912761128
2325	915784512.0	120323.80922349231	32.23124425174319
2326	915594816.0	120298.88529759558	24.92392589672818
2327	915404608.0	120273.89410064381	24.99119695177069
2328	915195904.0	120246.47273682828	27.421363815534278
2329	914987968.0	120219.15227959532	27.32045723295596
2330	914795328.0	120193.84154513205	25.310734463273548
2331	914624896.0	120171.44869268165	22.392852450400824
2332	914355520.0	120136.05570884247	35.39298383917776
2333	914139776.0	120107.70936801998	28.346340822492493
2334	913986560.0	120087.57850479569	20.130863224287168
2335	913783616.0	120060.91394034949	26.66456444619689
2336	913596288.0	120036.30114308238	24.612797267109272
2337	913364224.0	120005.81053738011	30.49060570227448
2338	913167040.0	119979.90277230325	25.907765076859505
2339	912978304.0	119955.10497963474	24.797792668512557
2340	912779904.0	119929.03744580213	26.067533832610934
2341	912543296.0	119897.94980948626	31.087636315860436
2342	912390976.0	119877.93667060832	20.013138877940946
2343	912168384.0	119848.69057942451	29.246091183813405
2344	911950720.0	119820.09197214557	28.59860727893829
2345	911761472.0	119795.22690842202	24.865063723555068
2346	911576576.0	119770.93364866641	24.293259755606414
2347	911409920.0	119749.03692024702	21.896728419393185
2348	911196224.0	119720.95966364472	28.077256602293346
2349	910957696.0	119689.61976087242	31.339902772306232
2350	910762048.0	119663.91380896071	25.70595191170287
2351	910554304.0	119636.61857837341	27.295230587304104
2352	910386688.0	119614.59571672579	22.02286164762336
2353	910163712.0	119585.29917225068	29.296544475102564
2354	909985344.0	119561.86361844698	23.43555380370526
2355	909749760.0	119530.91052424123	30.95309420574631
2356	909576960.0	119508.20654316121	22.70398108001973
2357	909350144.0	119478.40546577322	29.801077387994155
2358	909188096.0	119457.1141768493	21.291288923923275
2359	908974336.0	119429.02851136513	28.085665484162746
2360	908823808.0	119409.25082117987	19.777690185263054
2361	908574784.0	119376.531861779	32.71895940086688
2362	908339520.0	119345.62081198266	30.911049796341104
2363	908159296.0	119321.9414006044	23.679411378267105
2364	907975936.0	119297.84995401393	24.09144659046433
2365	907797504.0	119274.40599132834	23.443962685589213
2366	907608256.0	119249.54092760479	24.865063723555068
2367	907389248.0	119220.76573380633	28.77519379845762
2368	907230080.0	119199.85284456707	20.912889239261858
2369	907006144.0	119170.43016686375	29.422677703318186
2370	906759104.0	119137.97188280121	32.45828406253713
2371	906571648.0	119113.34226777033	24.629615030877176
2372	906423936.0	119093.93456838786	19.407699382471037
2373	906202752.0	119064.87347260544	29.061095782424673
2374	905998272.0	119038.00709499409	26.866377611353528
2375	905787456.0	119010.30823807647	27.698856917617377
2376	905621696.0	118988.52923400342	21.779004073046963
2377	905382464.0	118957.09683353042	31.432400473000598
2378	905205376.0	118933.82945736434	23.267376166084432
2379	905034816.0	118911.41978715018	22.409670214154175
2380	904794304.0	118879.81920903955	31.60057811063598
2381	904595712.0	118853.7264485613	26.092760478248238
2382	904437120.0	118832.88923925896	20.837209302335395
2383	904229888.0	118805.66127972672	27.22795953224704
2384	904019328.0	118777.99605833662	27.66522139009612
2385	903853696.0	118756.23387202733	21.76218630929361
2386	903675456.0	118732.81513598739	23.418736039937357
2387	903422912.0	118699.63368808303	33.18144790435326
2388	903235264.0	118674.97884640652	24.65484167651448
2389	903001920.0	118644.32006306661	30.65878333990986
2390	902808960.0	118618.96728419393	25.352778872678755
2391	902627968.0	118595.18696623309	23.780317960845423
2392	902457216.0	118572.75206937328	22.43489685980603
2393	902215616.0	118541.00854027066	31.743529102619505
2394	902032960.0	118517.00959138089	23.998948889769963
2395	901834240.0	118490.90001313887	26.10957824201614
2396	901673536.0	118469.78531073446	21.114702404418495
2397	901450752.0	118440.513992905	29.27131782945071
2398	901253888.0	118414.64827223755	25.865720667454298
2399	901048576.0	118387.67257916174	26.975693075815798
2400	900896256.0	118367.6594402838	20.013138877940946
2401	900649088.0	118335.18433845749	32.475101826305036
2402	900490752.0	118314.38076468269	20.803573774799588
2403	900295936.0	118288.78412823545	25.5966364472406
2404	900109120.0	118264.23860202338	24.54552621206676
2405	899867456.0	118232.4866640389	31.751937984488904
2406	899724288.0	118213.67599527001	18.81066876888508
2407	899500992.0	118184.3374063855	29.33858888450777
2408	899308032.0	118158.98462751281	25.352778872693307
2409	899096832.0	118131.2353173039	27.749310208906536
2410	898932736.0	118109.67494415976	21.560373144136975
2411	898727552.0	118082.71606884772	26.958875312047894
2412	898567936.0	118061.7443174353	20.971751412420417
2413	898322752.0	118029.5298909473	32.21442648798984
2414	898158400.0	118007.93588227565	21.59400867165823
2415	897962816.0	117982.23833924583	25.697543029818917
2416	897775616.0	117957.64235974247	24.59597950335592
2417	897532096.0	117925.64656418342	31.995795559050748
2418	897404160.0	117908.83720930232	16.80935488110117
2419	897164800.0	117877.38799106557	31.44921823675395
2420	897034432.0	117860.25909867298	17.128892392589478
2421	896776960.0	117826.43016686375	33.82893180922838
2422	896635392.0	117807.8297201419	18.60044672184449
2423	896416128.0	117779.02089081593	28.808829325978877
2424	896227008.0	117754.17264485612	24.848245959801716
2425	895996864.0	117723.9343056103	30.238339245828683
2426	895803264.0	117698.4974379188	25.43686769148917
2427	895642048.0	117677.31546445933	21.181973459475557
2428	895486080.0	117656.82301931415	20.49244514518068
2429	895279680.0	117629.70437524635	27.118644067799323
2430	895082752.0	117603.83024569701	25.87412954933825
2431	894869120.0	117575.76139797662	28.068847720394842
2432	894673280.0	117550.03021941926	25.731178557354724
2433	894454848.0	117521.33070555775	28.699513861516607
2434	894271168.0	117497.19721455788	24.133490999869537
2435	894143744.0	117480.45513073183	16.74208382604411
2436	893936448.0	117453.2187623177	27.236368414130993
2437	893681920.0	117419.77663907502	33.44212324268301
2438	893532160.0	117400.09985547235	19.676783602670184
2439	893341376.0	117375.03297858362	25.066876888726256
2440	893115648.0	117345.37485218763	29.658126395996078
2441	892930560.0	117321.05636578637	24.31848640125827
2442	892759168.0	117298.53738010774	22.518985678630997
2443	892604928.0	117278.27197477335	20.26540533438674
2444	892378880.0	117248.57180396793	29.700170805415837
2445	892170944.0	117221.25134673499	27.320457232941408
2446	891982016.0	117196.42832742084	24.82301931414986
2447	891821952.0	117175.39771383523	21.03061358560808
2448	891622080.0	117149.13677571935	26.26093811588362
2449	891382016.0	117117.59505978189	31.541715937462868
2450	891179904.0	117091.03981080015	26.55524898173462
2451	891012736.0	117069.07581132572	21.963999474435695
2452	890858816.0	117048.85245040074	20.223360924981534
2453	890665472.0	117023.44921823677	25.403232163967914
2454	890473856.0	116998.2730258836	25.176192353173974
2455	890281088.0	116972.94547365655	25.32755222704145
2456	890061824.0	116944.13664433057	28.808829325978877
2457	889865024.0	116918.279332545	25.857311785570346
2458	889701440.0	116896.78623045592	21.493102089079912
2459	889503104.0	116870.7271055052	26.059124950726982
2460	889304256.0	116844.60070949941	26.126396005784045
2461	889103808.0	116818.26409144659	26.336618052824633
2462	888935488.0	116796.14873209829	22.115359348303173
2463	888726912.0	116768.74418604652	27.404546051766374
2464	888568576.0	116747.94061227172	20.803573774799588
2465	888335360.0	116717.29864669558	30.641965576141956
2466	888142464.0	116691.95427670477	25.344369990809355
2467	887979840.0	116670.5873078439	21.36696886086429
2468	887800320.0	116647.00039416635	23.586913677558186
2469	887578496.0	116617.85520956511	29.145184601235087
2470	887386496.0	116592.62856392065	25.226645644463133
2471	887227456.0	116571.73249244514	20.896071475508506
2472	887054528.0	116549.01169360137	22.720798843773082
2473	886862912.0	116523.83550124819	25.176192353173974
2474	886667392.0	116498.14636710026	25.689134147934965
2475	886449536.0	116469.52253317567	28.623833924590144
2476	886272192.0	116446.22152148206	23.301011693605687
2477	886094272.0	116422.84482985153	23.37669163053215
2478	885901376.0	116397.50045986073	25.344369990794803
2479	885762944.0	116379.31204835107	18.18841150966182
2480	885566208.0	116353.46314544739	25.848902903686394
2481	885334784.0	116323.05662856392	30.406516883464064
2482	885157184.0	116299.7219813428	23.334647221126943
2483	884965824.0	116274.57942451714	25.14255682565272
2484	884765696.0	116248.28485087374	26.294573643404874
2485	884593664.0	116225.6817763763	22.603074497441412
2486	884463168.0	116208.53606621994	17.14571015635738
2487	884232128.0	116178.18000262778	30.356063592160353
2488	884000320.0	116147.72303245302	30.456970174753224
2489	883827008.0	116124.95178031796	22.77125213506224
2490	883668416.0	116104.11457101564	20.837209302320844
2491	883471488.0	116078.2404414663	25.87412954933825
2492	883294976.0	116055.04874523716	23.191696229143417
2493	883105792.0	116030.19209039547	24.856654841685668
2494	882910912.0	116004.58704506635	25.60504532912455
2495	882745408.0	115982.84167652082	21.745368545525707
2496	882491328.0	115949.45841545131	33.3832610695099
2497	882295680.0	115923.75246353961	25.70595191170287
2498	882120192.0	115900.69530942058	23.057154119029292
2499	881983168.0	115882.69189331231	18.003416108273086
2500	881803328.0	115859.06293522533	23.628958086977946
2501	881574144.0	115828.95072920773	30.11220601759851
2502	881402368.0	115806.38129023781	22.569438969920157
2503	881246080.0	115785.84680068323	20.53448955458589
2504	881044096.0	115759.30836946525	26.53843121798127
2505	880842368.0	115732.8035737748	26.504795690445462
2506	880653184.0	115707.94691893313	24.856654841671116
2507	880447488.0	115680.92077256602	27.026146367104957
2508	880316672.0	115663.73301800026	17.18775456576259
2509	880074240.0	115631.8801734332	31.852844567067223
2510	879889408.0	115607.59532255946	24.284850873737014
2511	879722688.0	115585.69018525818	21.905137301277136
2512	879548288.0	115562.77598213112	22.91420312706032
2513	879355520.0	115537.44842990409	25.3275522270269
2514	879174528.0	115513.66811194325	23.780317960845423
2515	878992000.0	115489.68598081724	23.98213112600206
2516	878796352.0	115463.98002890553	25.70595191171742
2517	878603136.0	115438.59361450533	25.38641440020001
2518	878428736.0	115415.67941137827	22.91420312706032
2519	878251072.0	115392.33635527526	23.343056103010895
2520	878051008.0	115366.05019051374	26.286164761520922
2521	877848960.0	115339.50335041387	26.54684009986522
2522	877732608.0	115324.21600315333	15.287347260542447
2523	877516928.0	115295.87807121272	28.33793194060854
2524	877301120.0	115267.52332150834	28.354749704376445
2525	877098560.0	115240.90921035343	26.614111154907732
2526	876946880.0	115220.9801602943	19.92905005913053
2527	876760064.0	115196.43463408225	24.54552621205221
2528	876577216.0	115172.41045854684	24.024175535407267
2529	876366080.0	115144.66955721981	27.740901327037136
2530	876206720.0	115123.73144133491	20.93811588489916
2531	876052480.0	115103.46603600052	20.26540533438674
2532	875832704.0	115074.5899356195	28.876100381021388
2533	875628928.0	115047.81605570884	26.77387991065916
2534	875495744.0	115030.31717251347	17.498883195366943
2535	875316736.0	115006.79752989094	23.519642622530228
2536	875104768.0	114978.94731309946	27.850216791484854
2537	874937088.0	114956.91604256997	22.031270529492758
2538	874735936.0	114930.48692681645	26.429115753519
2539	874597440.0	114912.29010642492	18.19682039153122
2540	874410112.0	114887.67730915779	24.612797267123824
2541	874174720.0	114856.74944159768	30.927867560109007
2542	873973632.0	114830.32873472605	26.420706871635048
2543	873825344.0	114810.84535540665	19.4833793193975
2544	873676288.0	114791.26106950466	19.58428590199037
2545	873497344.0	114767.74983576403	23.511233740631724
2546	873267584.0	114737.56194980949	30.187885954539524
2547	873104128.0	114716.08566548416	21.47628432532656
2548	872915776.0	114691.33832610695	24.747339377208846
2549	872727680.0	114666.62462225727	24.71370384968759
2550	872549376.0	114643.19747733543	23.42714492183586
2551	872372992.0	114620.02259887005	23.174878465375514
2552	872208256.0	114598.37813690711	21.64446196294739
2553	871998272.0	114570.78859545395	27.589541453155107
2554	871850176.0	114551.33044278019	19.458152673760196
2555	871641344.0	114523.89226120089	27.43818157930218
2556	871448256.0	114498.52266456444	25.36959663644666
2557	871293504.0	114478.18998817501	20.332676389429253
2558	871115840.0	114454.846932072	23.343056103010895
2559	870923456.0	114429.56983313625	25.277098935752292
2560	870730048.0	114404.1581920904	25.411641045851866
2561	870585728.0	114385.19616344765	18.962028642752557
2562	870368448.0	114356.64800946	28.54815398764913
2563	870224064.0	114337.67757193536	18.97043752463651
2564	870031552.0	114312.38365523584	25.293916699520196
2565	869857664.0	114289.53672316384	22.846932072003256
2566	869641792.0	114261.17356457759	28.363158586245845
2567	869463808.0	114237.78846406518	23.385100512416102
2568	869308224.0	114217.34647221127	20.441991853906075
2569	869124608.0	114193.22139009328	24.125082117985585
2570	868927744.0	114167.35566942583	25.865720667454298
2571	868733376.0	114141.81789515175	25.53777427408204
2572	868537280.0	114116.05308106687	25.76481408487598
2573	868369216.0	114093.97135724609	22.081723820781917
2574	868163904.0	114066.99566417027	26.975693075815798
2575	868027840.0	114049.11838129023	17.877282880042912
2576	867865216.0	114027.75141242938	21.366968860849738
2577	867660544.0	114000.85980817238	26.891604257005383
2578	867460224.0	113974.54000788333	26.319800289042178
2579	867279168.0	113950.7512810406	23.788726842729375
2580	867091904.0	113926.14689265536	24.604388385239872
2581	866938880.0	113906.04125607673	20.105636578635313
2582	866759936.0	113882.5300223361	23.511233740631724
2583	866585472.0	113859.60741032715	22.92261200894427
2584	866365056.0	113830.64722112732	28.960189199831802
2585	866209856.0	113810.2556825647	20.391538562616915
2586	865998464.0	113782.48114571016	27.77453685454384
2587	865845888.0	113762.43437130468	20.046774405476754
2588	865649280.0	113736.60228616477	25.83208513991849
2589	865491904.0	113715.92484561818	20.677440546583966
2590	865338048.0	113695.70989357508	20.214952043097583
2591	865123392.0	113667.50650374457	28.203389830508968
2592	864948800.0	113644.56707397188	22.939429772697622
2593	864758208.0	113619.52542372882	25.04165024305985
2594	864592576.0	113597.76323741952	21.76218630929361
2595	864428480.0	113576.20286427539	21.560373144136975
2596	864235200.0	113550.8080409933	25.394823282083962
2597	864049600.0	113526.42228353699	24.385757456315332
2598	863884160.0	113504.68532387335	21.736959663641755
2599	863701696.0	113480.71160162923	23.973722244118107
2600	863528256.0	113457.9235317304	22.788069898830145
2601	863345664.0	113433.93299172251	23.99054000788601
2602	863148352.0	113408.00840888188	25.92458284062741
2603	862992320.0	113387.50755485482	20.500854027064634
2604	862825088.0	113365.53514649849	21.9724083563342
2605	862668736.0	113344.99224806202	20.54289843646984
2606	862457728.0	113317.26816449875	27.724083563269232
2607	862307584.0	113297.54092760479	19.727236893959343
2608	862120384.0	113272.94494810143	24.59597950335592
2609	861942976.0	113249.63552752596	23.309420575475087
2610	861768896.0	113226.7633688083	22.87215871765511
2611	861624512.0	113207.79293128366	18.97043752463651
2612	861418048.0	113180.665878334	27.127052949668723
2613	861175552.0	113148.80462488503	31.861253448965726
2614	861054976.0	113132.9622914203	15.842333464723197
2615	860908736.0	113113.74799632111	19.214295099198353
2616	860707328.0	113087.28524504007	26.462751281040255
2617	860483328.0	113057.85415845487	29.431086585202138
2618	860324032.0	113036.92445145185	20.92970700301521
2619	860156096.0	113014.85954539482	22.064906057028566
2620	859997312.0	112993.99710944685	20.8624359479727
2621	859798592.0	112967.88753120483	26.10957824201614
2622	859627264.0	112945.3769544081	22.510576796732494
2623	859500544.0	112928.72736828275	16.649586125349742
2624	859282176.0	112900.03626330312	28.691104979632655
2625	859086528.0	112874.3303113914	25.70595191171742
2626	858907136.0	112850.7602154776	23.570095913804835
2627	858747456.0	112829.78005518329	20.98016029430437
2628	858588672.0	112808.91761923532	20.8624359479727
2629	858379456.0	112781.42898436474	27.48863487057679
2630	858252096.0	112764.69530942058	16.733674944160157
2631	858052864.0	112738.51846012351	26.176849297073204
2632	857863232.0	112713.60294310866	24.915517014844227
2633	857700480.0	112692.21915648403	21.383786624632194
2634	857533440.0	112670.27197477335	21.947181710682344
2635	857363712.0	112647.97162002364	22.300354749706457
2636	857171328.0	112622.6945210879	25.27709893573774
2637	856972352.0	112596.55130731835	26.14321376955195
2638	856809536.0	112575.15911181185	21.392195506501594
2639	856628160.0	112551.32834055972	23.830771252134582
2640	856462080.0	112529.50729207725	21.821048482466722
2641	856297920.0	112507.93851005124	21.568782026006375
2642	856124992.0	112485.21771120746	22.720798843787634
2643	855935680.0	112460.34423860202	24.87347260543902
2644	855764160.0	112437.80843515963	22.53580344238435
2645	855601088.0	112416.38260412561	21.42583103402285
2646	855452224.0	112396.82354486927	19.559059256338514
2647	855280320.0	112374.2372881356	22.58625673367351
2648	855063744.0	112345.78163184864	28.455656286954763
2649	854861888.0	112319.26001839443	26.521613454213366
2650	854684416.0	112295.94218893707	23.31782945735904
2651	854537344.0	112276.61857837341	19.323610563660623
2652	854365184.0	112253.9986861122	22.619892261209316
2653	854188864.0	112230.83221652871	23.166469583491562
2654	854020800.0	112208.75049270793	22.081723820781917
2655	853854272.0	112186.87058205229	21.879910655639833
2656	853703168.0	112167.0172119301	19.853370122189517
2657	853531776.0	112144.49822625148	22.518985678616446
2658	853317184.0	112116.30324530286	28.194980948625016
2659	853132736.0	112092.06884772041	24.234397582447855
2660	852962048.0	112069.64235974247	22.42648797793663
2661	852805184.0	112049.03219025095	20.610169491526904
2662	852644672.0	112027.94271449218	21.08947575876664
2663	852471680.0	112005.21350676652	22.729207725657034
2664	852283456.0	111980.48298515307	24.730521613455494
2665	852101952.0	111956.63539613716	23.847589015902486
2666	851939200.0	111935.25160951255	21.383786624617642
2667	851783168.0	111914.75075548548	20.500854027064634
2668	851596416.0	111890.2136381553	24.53711733018281
2669	851434816.0	111868.98121140455	21.232426750750165
2670	851268480.0	111847.12652739456	21.854684009987977
2671	851035584.0	111816.52660622782	30.59992116673675
2672	850872256.0	111795.06713966627	21.459466561558656
2673	850768896.0	111781.48679542767	13.58034423859499
2674	850593152.0	111758.3960057811	23.0907896465651
2675	850356160.0	111727.25791617396	31.138089607149595
2676	850186432.0	111704.95756142425	22.300354749706457
2677	850059456.0	111688.27433977138	16.683221652870998
2678	849867200.0	111663.0140585994	25.26028117198439
2679	849681536.0	111638.6198922612	24.394166338199284
2680	849525376.0	111618.10222047038	20.517671790817985
2681	849344064.0	111594.27985810011	23.822362370265182
2682	849177280.0	111572.36631191697	21.913546183146536
2683	849023936.0	111552.21863092892	20.14768098804052
2684	848876928.0	111532.90342924715	19.31520168177667
2685	848672064.0	111505.9865983445	26.916830902642687
2686	848506816.0	111484.2748653265	21.711733018004452
2687	848319104.0	111459.6116147681	24.66325055839843
2688	848121024.0	111433.5861253449	26.025489423205727
2689	847972096.0	111414.01865720667	19.567468138222466
2690	847785792.0	111389.54040204966	24.4782551570097
2691	847628608.0	111368.88818814873	20.65221390093211
2692	847458752.0	111346.57101563526	22.31717251347436
2693	847269312.0	111321.68072526607	24.89029036919237
2694	847126464.0	111302.91210090659	18.768624359479873
2695	846971072.0	111282.49533569833	20.41676520825422
2696	846789184.0	111258.59729339114	23.898042307191645
2697	846581056.0	111231.25160951255	27.345683878593263
2698	846403584.0	111207.93378005519	23.31782945735904
2699	846252736.0	111188.11404546052	19.81973459466826
2700	846116288.0	111170.18630928919	17.92773617133207
2701	845915648.0	111143.82446459073	26.361844698461937
2702	845723968.0	111118.63986335567	25.184601235057926
2703	845544256.0	111095.02772303246	23.612140323210042
2704	845393920.0	111075.27525949285	19.7524635396112
2705	845212160.0	111051.39403494942	23.88122454342374
2706	845053760.0	111030.58205229274	20.81198265668354
2707	844876864.0	111007.3399027723	23.242149520432577
2708	844740736.0	110989.45421101038	17.885691761926864
2709	844523072.0	110960.85560373144	28.59860727893829
2710	844357952.0	110939.1606884772	21.694915254236548
2711	844219264.0	110920.93864144002	18.222047037183074
2712	844057984.0	110899.74825909868	21.190382341344957
2713	843862528.0	110874.06753383261	25.680725266065565
2714	843670656.0	110848.85770595192	25.20982788069523
2715	843483392.0	110824.25331756668	24.604388385239872
2716	843380160.0	110810.68979109183	13.563526474841638
2717	843188864.0	110785.55564314808	25.134147943754215
2718	842997184.0	110760.37104191302	25.184601235057926
2719	842818816.0	110736.93548810932	23.43555380370526
2720	842667200.0	110717.01484693207	19.92064117724658
2721	842476032.0	110691.89751675207	25.117330180000863
2722	842317888.0	110671.1191696229	20.778347129162285
2723	842164736.0	110650.99671528052	20.122454342388664
2724	842035008.0	110633.95191170674	17.044803573779063
